MarkettypeID	TradingDate	Portfolios	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2	RMW1	RMW2	CMA1	CMA2
P9709	2010-01-20	3	-.032048	-.031048	-.001014	-.000643	-.004366	-.002933	-.002723	-.001491	-.002429	-.003560
P9709	2010-01-20	2	-.032048	-.031048	-.002755	-.003466	-.002380	-.000526	-.001859	.000347	-.002255	-.003470
P9709	2010-01-19	2	.000953	.001953	-.000199	-.003114	-.000236	-.001212	-.000838	-.000561	.000898	.002591
P9709	2010-01-19	1	.000953	.001953	-.000334	-.003240	-.000440	-.001599	-.002236	-.002421	.002860	.004943
P9709	2010-01-19	3	.000953	.001953	.002523	.000656	-.000514	-.001038	-.001747	-.001538	.000729	.001934
P9709	2010-01-18	2	.005953	.005953	.009716	.012730	.001644	.002429	-.002638	-.002995	-.000084	-.000532
P9709	2010-01-18	3	.005953	.005953	.003874	.005455	.001493	.002355	-.000471	-.000376	-.000116	-.000802
P9709	2010-01-18	1	.005953	.005953	.010691	.013770	.000255	.001037	-.000237	.000354	-.004272	-.005128
P9709	2010-01-15	1	.003953	.002953	.004158	.004811	.000518	-.001348	-.001721	-.003706	-.000531	.001773
P9709	2010-01-15	3	.003953	.002953	.002728	.003436	.001359	.000642	-.000069	-.001022	.000413	.000925
P9709	2010-01-15	2	.003953	.002953	.004026	.004806	.000897	-.001124	-.000691	-.002411	.000150	.001903
P9709	2010-01-14	1	.014953	.013953	.011636	.011801	-.003638	-.005727	.000946	-.003987	-.000387	.002245
P9709	2010-01-14	2	.014953	.013953	.011585	.011855	-.002447	-.004372	-.000314	-.003644	.000987	.003191
P9709	2010-01-14	3	.014953	.013953	.008263	.007542	-.000895	-.001633	.001270	-.000286	-.000750	-.000062
P9709	2010-01-13	1	-.030048	-.030048	.017094	.017881	-.004406	-.007087	-.009781	-.010980	.004112	.005019
P9709	2010-01-13	3	-.030048	-.030048	.007419	.006580	-.006171	-.006707	-.005835	-.005577	.004773	.005547
P9709	2010-01-13	2	-.030048	-.030048	.017027	.018271	-.003129	-.004846	-.006205	-.007022	.007608	.007866
P9709	2010-01-12	1	.016953	.018953	.002792	.001589	.003245	.003252	.002030	.002864	-.004069	-.006149
P9709	2010-01-12	2	.016953	.018953	.002774	.001482	.000974	.000981	.002910	.004203	-.000872	-.001781
P9709	2010-01-12	3	.016953	.018953	-.000431	-.001657	.001920	.002278	.003150	.003451	-.000924	-.001355
P9709	2010-01-11	1	.003953	.004953	.004213	.002907	.001032	.002774	-.003834	.000066	.005751	.003424
P9709	2010-01-11	3	.003953	.004953	.002559	.002197	-.001173	.000061	-.003792	-.001759	.005262	.005169
P9709	2010-01-11	2	.003953	.004953	.003951	.002445	.000893	.003153	-.004144	-.000983	.005553	.004007
P9709	2010-01-08	1	.002953	.001953	.007351	.008503	-.002691	-.004975	-.004080	-.005259	.004665	.006296
P9709	2010-01-08	2	.002953	.001953	.007029	.008376	-.000751	-.002516	-.004078	-.005843	.003367	.003967
P9709	2010-01-08	3	.002953	.001953	.005580	.005904	-.000867	-.002136	-.003859	-.004684	.001878	.002678
P9709	2010-01-07	1	-.021048	-.019048	-.001073	-.000235	-.001443	.001716	.000880	.005314	-.000880	-.004934
P9709	2010-01-07	3	-.021048	-.019048	-.002245	-.001720	-.000429	.001282	-.000304	.001133	-.001214	-.002387
P9709	2010-01-07	2	-.021048	-.019048	-.001401	-.000842	.000017	.002041	-.000447	.001996	-.000010	-.002228
P9709	2010-01-06	2	-.008048	-.008048	.003392	.004781	.001091	.000247	.001759	.000883	.002335	.003387
P9709	2010-01-06	3	-.008048	-.008048	.000687	.001538	-.000132	-.000351	.002214	.002428	.000380	.001334
P9709	2010-01-06	1	-.008048	-.008048	.003746	.005162	.000389	-.001140	.001349	.000470	.001105	.001506
P9709	2010-01-05	3	.008953	.010953	.003089	.001908	-.000459	-.000177	-.000163	.000562	-.000238	.000441
P9709	2010-01-05	2	.008953	.010953	.001028	-.000893	.000297	.000751	.000216	.001616	.002098	.002292
P9709	2010-01-05	1	.008953	.010953	.001068	-.000643	.000509	.000705	.001989	.003333	.003249	.002721
P9709	2010-01-04	2	-.009048	-.009048	.012901	.014340	-.000451	-.000547	-.003786	-.003755	.002443	.001894
P9709	2010-01-04	3	-.009048	-.009048	.007947	.008623	-.000871	-.000529	-.003129	-.002795	.001345	.001172
P9709	2010-01-04	1	-.009048	-.009048	.013252	.014523	-.001597	-.001830	-.003728	-.003321	.000665	.000031
P9709	2009-12-31	2	.005953	.005953	.005051	.005141	-.000355	-.000742	-.001450	-.001718	.000771	.000942
P9709	2009-12-31	3	.005953	.005953	.004637	.004552	.000063	-.000098	-.001422	-.001064	.000806	.001210
P9709	2009-12-31	1	.005953	.005953	.005110	.005308	-.000654	-.000975	-.001622	-.001649	.001579	.001738
P9709	2009-12-30	3	.014953	.014953	-.011327	-.011161	-.000807	-.000107	.001727	.001434	-.000366	-.001001
P9709	2009-12-30	2	.014953	.014953	-.018718	-.020058	-.002327	-.001083	.002167	.002839	-.003853	-.003979
P9709	2009-12-30	1	.014953	.014953	-.019258	-.020454	.001183	.002406	.001935	.002794	-.002413	-.002777
P9709	2009-12-29	2	.006953	.006953	-.000141	-.000288	-.000046	.001026	.000170	.001437	-.000532	-.000791
P9709	2009-12-29	3	.006953	.006953	.002597	.002962	-.000350	-.000103	-.000440	.000165	-.001162	-.001169
P9709	2009-12-29	1	.006953	.006953	-.000525	-.000622	.001491	.002286	-.000587	.000654	-.000062	-.000292
P9709	2009-12-28	3	.014953	.014953	.003050	.003128	.000591	.002062	.000662	.001090	.002165	.001992
P9709	2009-12-28	2	.014953	.014953	.002212	.002035	-.000535	-.000028	-.000224	.000499	.003589	.003236
P9709	2009-12-28	1	.014953	.014953	.002667	.002642	.000163	.000991	.001881	.002678	.004564	.003195
P9709	2009-12-25	3	-.002048	-.002048	.004589	.003468	-.002890	-.004176	-.002067	-.003687	.002997	.003168
P9709	2009-12-25	1	-.002048	-.002048	.007903	.007248	-.002035	-.003893	-.003770	-.006844	.005010	.006163
P9709	2009-12-25	2	-.002048	-.002048	.007870	.007442	-.001262	-.002995	-.002860	-.004598	.003972	.004206
P9709	2009-12-24	1	.027953	.026953	.002344	.003693	-.000938	-.002759	.002275	-.001778	.000426	.002577
P9709	2009-12-24	2	.027953	.026953	.002178	.003678	.001102	-.000862	.001215	-.000962	.001629	.003745
P9709	2009-12-24	3	.027953	.026953	.000703	.001133	.002361	.001185	.000990	-.000041	.000546	.001444
P9709	2009-12-23	3	.008953	.008953	.004414	.005118	-.000781	-.000644	.000483	.000198	.001678	.001739
P9709	2009-12-23	2	.008953	.008953	.007745	.008697	-.000329	-.001635	.000117	-.001214	.002413	.003196
P9709	2009-12-23	1	.008953	.008953	.007892	.008576	-.002242	-.003003	-.000552	-.002052	.000463	.002726
P9709	2009-12-22	2	-.023048	-.024048	-.000883	.000453	.002157	.003285	.003788	.005361	-.005027	-.006854
P9709	2009-12-22	3	-.023048	-.024048	.000387	.001606	-.002247	-.001654	.002248	.003019	-.002699	-.003498
P9709	2009-12-22	1	-.023048	-.024048	-.001539	-.000238	.002920	.004482	-.000715	.002557	-.005505	-.007440
P9709	2009-12-21	2	.003953	.003953	.009504	.009381	-.000085	-.000857	-.003642	-.004251	.006390	.005974
P9709	2009-12-21	1	.003953	.003953	.009650	.009245	-.001305	-.001884	-.002270	-.003499	.008632	.009129
P9709	2009-12-21	3	.003953	.003953	.005105	.005133	-.001393	-.000829	-.002692	-.002712	.001410	.001511
P9709	2009-12-18	3	-.023048	-.023048	-.007128	-.008013	-.001846	-.001481	.002045	.003211	-.001074	-.000645
P9709	2009-12-18	2	-.023048	-.023048	-.010861	-.012670	.002523	.004353	.003659	.006392	-.003690	-.005735
P9709	2009-12-18	1	-.023048	-.023048	-.012314	-.014285	.003880	.005656	-.002417	.000589	-.001483	-.002854
P9709	2009-12-17	1	-.024048	-.024048	-.006872	-.006363	.002014	.002109	.002617	.004943	-.004663	-.004340
P9709	2009-12-17	2	-.024048	-.024048	-.006827	-.006393	.000224	.000634	.001976	.003056	-.005193	-.006054
P9709	2009-12-17	3	-.024048	-.024048	-.003337	-.002879	-.000943	-.001672	-.000517	-.000238	-.004140	-.005101
P9709	2009-12-16	3	-.006048	-.007048	.002170	.001990	-.002757	-.003000	.000248	.000387	.000715	.000783
P9709	2009-12-16	2	-.006048	-.007048	.001053	.001245	-.002320	-.001708	-.000720	-.000891	.000589	.000706
P9709	2009-12-16	1	-.006048	-.007048	.000958	.001124	-.001281	-.000935	.000073	.000084	.000378	.000983
P9709	2009-12-15	2	-.007048	-.008048	.011719	.012652	-.000252	-.000769	-.001661	-.002215	.000106	.001156
P9709	2009-12-15	3	-.007048	-.008048	.009644	.009658	-.001527	-.001708	-.001794	-.001343	-.000050	.000647
P9709	2009-12-15	1	-.007048	-.008048	.011533	.012141	-.001551	-.002706	-.001942	-.003443	-.001740	-.000187
P9709	2009-12-14	3	.013953	.014953	-.009518	-.010925	.004595	.006649	.003303	.003765	-.004854	-.005696
P9709	2009-12-14	2	.013953	.014953	-.014749	-.017264	.006084	.009506	.005459	.008619	-.008173	-.010622
P9709	2009-12-14	1	.013953	.014953	-.015216	-.017906	.009837	.012853	.005340	.008001	-.008349	-.011963
P9709	2009-12-11	3	-.001048	-.001048	.001177	.001430	-.000602	-.001178	.000717	.000325	.000235	.000539
P9709	2009-12-11	1	-.001048	-.001048	.001877	.002535	-.002226	-.002486	-.000006	-.000845	-.000523	.000850
P9709	2009-12-11	2	-.001048	-.001048	.001761	.002334	-.001515	-.002056	.000061	-.000858	-.000464	.000331
P9709	2009-12-10	1	.004953	.004953	.003421	.003445	-.000758	-.002515	-.005064	-.006450	.004568	.006103
P9709	2009-12-10	2	.004953	.004953	.003354	.003529	-.000475	-.002260	-.004268	-.004475	.004144	.005082
P9709	2009-12-10	3	.004953	.004953	.001322	.001209	.001202	.000142	-.002618	-.002270	.003219	.003613
P9709	2009-12-09	3	-.016048	-.016048	.001304	.000827	-.001122	-.000483	.001741	.001885	-.001323	-.001462
P9709	2009-12-09	2	-.016048	-.016048	.001724	.001611	.001902	.002387	.002998	.003283	-.002072	-.003198
P9709	2009-12-09	1	-.016048	-.016048	.001068	.000623	.001589	.002170	.001329	.001158	-.000072	-.000768
P9709	2009-12-08	2	-.010048	-.010048	.010866	.011020	.000747	.000214	.000662	-.000059	-.000386	-.000626
P9709	2009-12-08	3	-.010048	-.010048	.008140	.008059	.000289	-.000124	.000861	.000225	-.000732	-.000457
P9709	2009-12-08	1	-.010048	-.010048	.010891	.010948	.000420	.000111	-.000337	-.001124	-.000340	-.000368
P9709	2009-12-07	2	.005953	.005953	.010598	.011798	-.001372	-.002346	-.002235	-.003796	.004044	.005013
P9709	2009-12-07	1	.005953	.005953	.011023	.012233	-.003162	-.004078	-.003435	-.005441	.001407	.003088
P9709	2009-12-07	3	.005953	.005953	.007365	.007762	-.001706	-.001984	-.001888	-.002567	.003681	.003955
P9709	2009-12-04	3	.010953	.011953	-.019842	-.020504	.005972	.007355	.004734	.006015	-.004403	-.005118
P9709	2009-12-04	2	.010953	.011953	-.033586	-.037332	.002288	.005553	.006581	.010809	-.008490	-.008458
P9709	2009-12-04	1	.010953	.011953	-.034154	-.037352	.008680	.012292	.006054	.011006	-.005326	-.006469
P9709	2009-12-03	1	-.001048	-.000048	.009613	.008982	.000114	-.000931	-.003380	-.004678	.002923	.004807
P9709	2009-12-03	2	-.001048	-.000048	.010276	.009744	.001189	.000088	-.001173	-.002662	.002348	.003915
P9709	2009-12-03	3	-.001048	-.000048	.008866	.008421	.000403	.001638	-.001561	-.001966	-.000837	.000711
P9709	2009-12-02	3	.010953	.010953	.004609	.003697	.002913	.002279	-.003706	-.005528	.000482	.000474
P9709	2009-12-02	2	.010953	.010953	.005475	.004470	.002970	.001278	-.003569	-.005753	.000841	.001201
P9709	2009-12-02	1	.010953	.010953	.005947	.005081	.004297	.002178	-.001246	-.003068	-.000911	-.000114
P9709	2009-12-01	2	.014953	.013953	.014332	.015627	.001241	-.000928	-.002160	-.004119	.005319	.007333
P9709	2009-12-01	3	.014953	.013953	.011801	.012101	.000958	.000383	-.001487	-.001368	.001912	.003677
P9709	2009-12-01	1	.014953	.013953	.014330	.015419	.001715	-.000567	-.001837	-.003811	.005933	.006878
P9709	2009-11-30	1	.033953	.032953	.005644	.006730	-.004692	-.006955	.001900	-.002662	.003181	.006568
P9709	2009-11-30	2	.033953	.032953	.005934	.007446	-.003138	-.005670	.000484	-.002708	.004188	.006850
P9709	2009-11-30	3	.033953	.032953	.003847	.004059	-.001937	-.002810	-.000013	-.000968	-.002216	-.001329
P9709	2009-11-27	1	-.026048	-.026048	-.001881	-.003705	-.003977	-.002288	.005597	.006780	-.009225	-.008374
P9709	2009-11-27	2	-.026048	-.026048	-.001310	-.002676	-.003465	-.000796	.006154	.007524	-.006904	-.008003
P9709	2009-11-27	3	-.026048	-.026048	-.001673	-.002971	-.006454	-.006256	.004329	.005878	-.004706	-.004766
P9709	2009-11-26	2	-.037048	-.036048	-.002755	-.004827	.002776	.003208	-.001040	-.000328	-.000452	-.003259
P9709	2009-11-26	1	-.037048	-.036048	-.002021	-.003773	.003240	.003777	.001483	.003187	.000296	-.003977
P9709	2009-11-26	3	-.037048	-.036048	-.002687	-.004334	-.000743	-.000424	-.000241	-.000243	.000217	-.001093
P9709	2009-11-25	2	.021953	.021953	.012988	.014031	.004365	.000747	.000471	-.002200	.001746	.003914
P9709	2009-11-25	3	.021953	.021953	.009860	.009883	.006400	.004977	.001210	.000331	.000358	.001421
P9709	2009-11-25	1	.021953	.021953	.013170	.013976	.004228	.000744	.001053	-.001886	.001194	.002454
P9709	2009-11-24	1	-.036048	-.036048	-.017228	-.016389	.001555	.001512	.009477	.009464	-.005806	-.004449
P9709	2009-11-24	2	-.036048	-.036048	-.016852	-.016018	.001386	.001627	.008678	.008226	-.006660	-.005627
P9709	2009-11-24	3	-.036048	-.036048	-.012292	-.011266	.003935	.002701	.007311	.006021	-.003034	-.002917
P9709	2009-11-23	3	.009953	.009953	.006561	.006690	.002101	.001895	-.001664	-.002026	.002105	.001465
P9709	2009-11-23	2	.009953	.009953	.009679	.011037	.001175	.000788	-.002259	-.002182	.003449	.002571
P9709	2009-11-23	1	.009953	.009953	.009804	.011129	.000435	.000375	-.003632	-.002660	.003531	.002961
P9709	2009-11-20	3	-.003048	-.003048	.007646	.009004	-.000730	-.003017	-.005931	-.007841	.000314	-.000558
P9709	2009-11-20	2	-.003048	-.003048	.009620	.010474	-.001896	-.004773	-.005375	-.006843	.004708	.004979
P9709	2009-11-20	1	-.003048	-.003048	.009417	.010133	-.001777	-.005446	-.006615	-.008307	.008063	.008950
P9709	2009-11-19	1	.004953	.005953	.011278	.010739	.002012	.000382	-.002854	-.001828	.006795	.006137
P9709	2009-11-19	2	.004953	.005953	.011006	.010537	.002758	.001851	-.003341	-.002633	.006010	.005480
P9709	2009-11-19	3	.004953	.005953	.009062	.008777	.000900	.000850	-.002982	-.002012	.004113	.003811
P9709	2009-11-18	3	.005953	.005953	.003325	.002138	-.000316	.000549	-.000181	.000341	.000319	.001106
P9709	2009-11-18	2	.005953	.005953	.003604	.001527	.004293	.005512	.000181	.001405	-.000671	-.001559
P9709	2009-11-18	1	.005953	.005953	.003602	.001329	.005657	.005558	-.001372	-.000425	.000826	.000066
P9709	2009-11-17	2	.002953	.003953	.004690	.004340	.002226	.002537	-.000229	.001004	-.000949	-.001749
P9709	2009-11-17	3	.002953	.003953	.004600	.004565	.000821	.000864	-.000067	.000514	.001047	.000635
P9709	2009-11-17	1	.002953	.003953	.004958	.004605	.002568	.002672	.000857	.003043	-.000292	-.001485
P9709	2009-11-16	3	.027953	.027953	-.004000	-.003286	.003544	.004279	.001524	.001493	-.001732	-.001123
P9709	2009-11-16	2	.027953	.027953	-.006153	-.005017	.003897	.003819	.002827	.002063	-.001107	-.000572
P9709	2009-11-16	1	.027953	.027953	-.006315	-.005022	.005370	.005705	.002597	.000995	-.002384	-.003149
P9709	2009-11-13	1	.005953	.004953	.005450	.005909	.001268	.000046	-.000587	-.002763	-.001127	.000597
P9709	2009-11-13	2	.005953	.004953	.005225	.005793	-.000609	-.001100	-.002442	-.004096	-.001530	-.000183
P9709	2009-11-13	3	.005953	.004953	.002719	.001865	.001078	.000491	-.001365	-.001833	-.001398	-.000784
P9709	2009-11-12	1	-.000048	-.000048	.003666	.004626	-.001928	-.002667	.001919	.000552	.004633	.005096
P9709	2009-11-12	2	-.000048	-.000048	.003794	.004933	-.000997	-.000870	.001320	.000677	.003091	.004075
P9709	2009-11-12	3	-.000048	-.000048	.001758	.002288	-.000712	-.000945	.002501	.002321	.001915	.003086
P9709	2009-11-11	2	-.001048	-.001048	.005650	.004782	-.002495	-.003449	-.002169	-.002859	.006537	.007937
P9709	2009-11-11	1	-.001048	-.001048	.005195	.004483	-.004361	-.005426	-.005433	-.006439	.009250	.010371
P9709	2009-11-11	3	-.001048	-.001048	.004797	.003953	-.002129	-.001476	-.001483	-.000910	.003431	.005295
P9709	2009-11-10	2	.001953	.001953	.000232	.000465	-.001929	-.001775	.001654	.000412	-.002538	-.002848
P9709	2009-11-10	3	.001953	.001953	.000452	.000499	-.003502	-.003642	.001451	.000579	-.001357	-.001634
P9709	2009-11-10	1	.001953	.001953	.000214	.000555	-.002959	-.002410	.003092	.001594	-.002472	-.001999
P9709	2009-11-09	1	.003953	.003953	.005533	.005947	-.003238	-.005668	-.006810	-.008756	.004935	.005858
P9709	2009-11-09	2	.003953	.003953	.004962	.005511	-.001239	-.003172	-.006302	-.007261	.003521	.004318
P9709	2009-11-09	3	.003953	.003953	.002489	.003871	-.001231	-.002066	-.005878	-.005999	.000638	.000234
P9709	2009-11-06	3	.002953	.003953	-.000119	.001608	.002862	.002409	-.001275	-.000865	-.002536	-.002138
P9709	2009-11-06	2	.002953	.003953	.001258	.003099	.002105	.000930	-.001243	-.000845	.000345	.000570
P9709	2009-11-06	1	.002953	.003953	.001643	.003505	.000582	-.000232	-.001693	-.001281	.000438	-.000192
P9709	2009-11-05	3	.007953	.007953	.001731	.001193	.001605	.001839	-.000431	-.000202	.003085	.003303
P9709	2009-11-05	2	.007953	.007953	.003632	.002116	.004268	.004011	-.002218	-.002065	.003572	.002984
P9709	2009-11-05	1	.007953	.007953	.003789	.002033	.004921	.004546	-.004160	-.004528	.002848	.002732
P9709	2009-11-04	1	.004953	.004953	.002227	.003314	-.004231	-.004318	.002771	.003176	.002076	.001317
P9709	2009-11-04	2	.004953	.004953	.002085	.003126	-.002278	-.001866	.000475	.001105	.001169	.001175
P9709	2009-11-04	3	.004953	.004953	.001885	.002803	.000229	.000911	.000102	.001064	.000301	.000094
P9709	2009-11-03	3	.012953	.012953	.005130	.005827	.002900	.001173	-.002644	-.003658	.002636	.002584
P9709	2009-11-03	2	.012953	.012953	.009595	.010387	.000742	-.001493	-.004171	-.004765	.004613	.005429
P9709	2009-11-03	1	.012953	.012953	.010290	.011077	.000900	-.001742	-.005649	-.006385	.005400	.006632
P9709	2009-11-02	2	.029953	.026953	-.000514	.000429	-.006856	-.007915	-.000464	-.004611	.000548	.004704
P9709	2009-11-02	3	.029953	.026953	.001503	.001316	-.002632	-.002842	.001296	-.000416	.003248	.004626
P9709	2009-11-02	1	.029953	.026953	-.000861	.000195	-.005533	-.007457	-.000330	-.005109	-.002123	.002269
P9709	2009-10-30	3	.014953	.017953	.002052	.001265	-.002495	-.002511	.000284	.000026	.001782	.002475
P9709	2009-10-30	2	.014953	.017953	.001413	.000203	-.001859	-.000922	-.000631	-.001412	-.000112	.000423
P9709	2009-10-30	1	.014953	.017953	.001433	.000304	-.000774	-.000240	-.002098	-.002776	-.000404	-.000338
P9709	2009-10-29	1	-.023048	-.023048	.001785	.002169	-.003212	-.001366	-.000562	.000786	-.002255	-.002549
P9709	2009-10-29	2	-.023048	-.023048	.002350	.002994	-.001636	.000337	.001121	.002085	-.001471	-.002812
P9709	2009-10-29	3	-.023048	-.023048	.002499	.002342	-.003438	-.002354	.000500	.001404	-.001413	-.001955
P9709	2009-10-28	3	.003953	.003953	.001890	.001902	-.002061	-.002147	-.002364	-.002215	.003033	.002496
P9709	2009-10-28	2	.003953	.003953	.004500	.004986	.000670	-.000284	-.003855	-.004029	.006778	.006280
P9709	2009-10-28	1	.003953	.003953	.004721	.004724	.000320	-.000685	-.002016	-.002685	.006511	.007765
P9709	2009-10-27	2	-.028048	-.029048	.001418	.001979	-.002607	-.002056	.000293	-.000454	-.002954	-.002805
P9709	2009-10-27	3	-.028048	-.029048	.000160	-.000061	-.001832	-.001687	.000152	-.000651	-.001373	-.000858
P9709	2009-10-27	1	-.028048	-.029048	.001160	.001723	-.005223	-.004221	.000634	.000329	-.003418	-.002446
P9709	2009-10-26	3	.000953	.000953	.002399	.002696	.000733	.001116	.000638	.000661	-.001299	-.000399
P9709	2009-10-26	2	.000953	.000953	.000960	.001098	-.002128	-.003693	.000220	-.001129	-.003672	-.002353
P9709	2009-10-26	1	.000953	.000953	.000457	.000763	.000147	.000295	.000340	-.001882	-.003776	-.002441
P9709	2009-10-23	1	.018953	.018953	-.005215	-.005372	.003236	.003825	.002372	.001711	-.003234	-.003063
P9709	2009-10-23	3	.018953	.018953	-.004067	-.004307	.002127	.002735	.000440	.000539	-.000253	.000202
P9709	2009-10-23	2	.018953	.018953	-.005464	-.005622	.000917	.001526	.000238	.000562	-.002478	-.002203
P9709	2009-10-22	2	-.006048	-.006048	.008994	.009078	-.001091	-.001269	-.002121	-.001876	.003824	.003267
P9709	2009-10-22	1	-.006048	-.006048	.009358	.009532	-.001312	-.001609	-.003402	-.001386	.002881	.002175
P9709	2009-10-22	3	-.006048	-.006048	.006160	.006432	-.002028	-.001679	-.000783	.000045	.002967	.001979
P9709	2009-10-21	3	-.004048	-.004048	-.003285	-.002529	.002150	.000373	.000481	-.001084	.003299	.002580
P9709	2009-10-21	2	-.004048	-.004048	-.004852	-.004584	.002542	.001815	-.000884	-.001778	.003708	.003541
P9709	2009-10-21	1	-.004048	-.004048	-.004942	-.004600	.004546	.003463	-.002750	-.003484	.006402	.006927
P9709	2009-10-20	2	.015953	.015953	.001659	.001564	-.001651	-.001337	-.000320	-.000123	-.001509	-.001829
