MarkettypeID	TradingDate	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2
P9710	1999-08-25	-.013055	-.014055	-.003194	-.003422	-.005844	-.007292
P9706	1999-08-25	-.013055	-.014055	-.002921	-.003687	-.003285	-.005360
P9707	1999-08-24	-.007055	-.009055	.008094	.007184	-.002775	-.005500
P9706	1999-08-24	.004945	.004945	-.000522	-.002657	-.003321	-.004069
P9710	1999-08-24	.003945	.003945	-.001281	-.003202	-.005187	-.005767
P9709	1999-08-24	.004945	.004945	-.000522	-.002657	-.003321	-.004069
P9709	1999-08-23	.006945	.007945	.015853	.015921	.011039	.012773
P9706	1999-08-23	.006945	.007945	.015853	.015921	.011039	.012773
P9707	1999-08-23	.001945	.000945	.007056	.009231	-.008342	-.004483
P9710	1999-08-23	.006945	.007945	.013421	.013530	.005175	.006742
P9707	1999-08-20	-.004055	-.001055	.003341	.004089	-.004397	-.004661
P9706	1999-08-20	-.005055	-.005055	.004914	.006929	.000306	.000948
P9710	1999-08-20	-.005055	-.005055	.004997	.006861	-.000288	.000931
P9709	1999-08-20	-.005055	-.005055	.004914	.006929	.000306	.000948
P9709	1999-08-19	.035945	.034945	-.007478	-.007974	-.008607	-.007968
P9707	1999-08-19	.067945	.070945	-.009374	-.010163	.030353	.028385
P9706	1999-08-19	.035945	.034945	-.007478	-.007974	-.008607	-.007968
P9710	1999-08-19	.038945	.038945	-.005116	-.004851	.001577	.002865
P9706	1999-08-18	.000945	.001945	.010346	.011132	.004548	.006908
P9707	1999-08-18	-.001055	.002945	.017486	.024052	.012048	.016365
P9710	1999-08-18	.000945	.001945	.011187	.012291	.004644	.007410
P9709	1999-08-18	.000945	.001945	.010346	.011132	.004548	.006908
P9709	1999-08-17	.010945	.010945	.003701	.004385	-.001252	-.000163
P9707	1999-08-17	.015945	.016945	.003118	.003067	.000761	.003696
P9710	1999-08-17	.010945	.011945	.004766	.005353	-.000016	.001076
P9706	1999-08-17	.010945	.010945	.003701	.004385	-.001252	-.000163
P9710	1999-08-16	-.009055	-.009055	-.001577	-.000571	.009301	.007894
P9706	1999-08-16	-.008055	-.008055	-.002545	-.000540	.011079	.010493
P9707	1999-08-16	-.013055	-.014055	.004097	.004499	.000913	-.003808
P9709	1999-08-16	-.008055	-.008055	-.002545	-.000540	.011079	.010493
P9709	1999-08-13	-.003055	-.003055	-.000621	-.000212	.000707	-.000185
P9706	1999-08-13	-.003055	-.003055	-.000621	-.000212	.000707	-.000185
P9710	1999-08-13	-.003055	-.003055	-.000658	.000282	.000794	.000451
P9707	1999-08-13	-.003055	-.003055	.001973	.005589	-.000342	.000246
P9706	1999-08-12	-.007055	-.006055	.000812	.000410	-.001108	-.001268
P9710	1999-08-12	-.005055	-.003055	.002617	.003512	.006995	.008271
P9707	1999-08-12	.022945	.026945	-.002640	-.003487	.023226	.029837
P9709	1999-08-12	-.007055	-.006055	.000812	.000410	-.001108	-.001268
P9709	1999-08-11	-.013055	-.013055	.003014	.004592	.000125	.000569
P9710	1999-08-11	-.012055	-.012055	.002948	.004915	.002383	.003073
P9706	1999-08-11	-.013055	-.013055	.003014	.004592	.000125	.000569
P9707	1999-08-11	-.007055	-.005055	.000526	-.003301	.012932	.014971
P9710	1999-08-10	-.014055	-.013055	.005529	.005183	-.006341	-.006167
P9707	1999-08-10	-.022055	-.021055	.006866	.004713	-.001922	-.002598
P9706	1999-08-10	-.014055	-.012055	.005313	.005415	-.006454	-.005907
P9709	1999-08-10	-.014055	-.012055	.005313	.005415	-.006454	-.005907
P9709	1999-08-09	-.010055	-.009055	.009056	.009159	.008056	.008916
P9710	1999-08-09	-.012055	-.012055	.008175	.008220	-.001106	.000116
P9706	1999-08-09	-.010055	-.009055	.009056	.009159	.008056	.008916
P9707	1999-08-09	-.040055	-.037055	.016264	.016266	-.001146	.005798
P9707	1999-08-06	-.036055	-.038055	-.002428	.002841	-.002934	-.010088
P9710	1999-08-06	-.005055	-.006055	-.011212	-.010553	-.003779	-.006977
P9706	1999-08-06	-.002055	-.002055	-.010305	-.009144	.005205	.001594
P9709	1999-08-06	-.002055	-.002055	-.010305	-.009144	.005205	.001594
P9709	1999-08-05	.001945	.001945	.001165	.002117	.003271	.003188
P9707	1999-08-05	-.012055	-.011055	.001692	-.000371	-.004712	-.003772
P9710	1999-08-05	.000945	-.000055	.001497	.002052	-.000119	.000149
P9706	1999-08-05	.001945	.001945	.001165	.002117	.003271	.003188
P9706	1999-08-04	.011945	.012945	-.004443	-.005515	-.000688	-.000755
P9707	1999-08-04	.006945	.006945	.005389	.002324	-.007645	-.010250
P9710	1999-08-04	.011945	.011945	-.004261	-.005413	-.001132	-.001622
P9709	1999-08-04	.011945	.012945	-.004443	-.005515	-.000688	-.000755
P9709	1999-08-03	.004945	.005945	.006007	.006659	.004340	.004190
P9706	1999-08-03	.004945	.005945	.006007	.006659	.004340	.004190
P9707	1999-08-03	-.011055	-.012055	.015317	.018543	-.024434	-.025496
P9710	1999-08-03	.003945	.003945	.006523	.007047	-.001520	-.001914
P9710	1999-08-02	.012945	.011945	.007389	.010456	.004545	.006810
P9706	1999-08-02	.012945	.010945	.005435	.008171	.001610	.003511
P9707	1999-08-02	.011945	.015945	.012273	.014591	.019506	.026334
P9709	1999-08-02	.012945	.010945	.005435	.008171	.001610	.003511
P9709	1999-07-30	.002945	.001945	.004579	.006370	.001529	.004326
P9706	1999-07-30	.002945	.001945	.004579	.006370	.001529	.004326
P9707	1999-07-30	.015945	.020945	.013784	.018508	.010177	.013235
P9710	1999-07-30	.003945	.003945	.006322	.008559	.007004	.010077
P9710	1999-07-29	-.000055	-.000055	.001099	.001082	.000613	.000483
P9706	1999-07-29	-.001055	-.001055	.002202	.002077	.000298	.000623
P9707	1999-07-29	.005945	.003945	-.004837	-.002315	-.001203	.000809
P9709	1999-07-29	-.001055	-.001055	.002202	.002077	.000298	.000623
P9709	1999-07-28	.005945	.005945	.000751	-.000952	-.002565	-.003218
P9710	1999-07-28	.006945	.006945	.001858	.000642	.000769	.000493
P9706	1999-07-28	.005945	.005945	.000751	-.000952	-.002565	-.003218
P9707	1999-07-28	.012945	.013945	.004058	.000471	.007067	.010345
P9707	1999-07-27	-.046055	-.047055	.007771	.009850	-.021072	-.019637
P9706	1999-07-27	-.004055	-.004055	.003534	.003905	-.006621	-.007323
P9710	1999-07-27	-.008055	-.008055	.002753	.002563	-.015726	-.016493
P9709	1999-07-27	-.004055	-.004055	.003534	.003905	-.006621	-.007323
P9709	1999-07-26	.008945	.009945	.007360	.007795	.012438	.012686
P9707	1999-07-26	.023945	.024945	-.003226	-.010483	-.007655	-.009509
P9706	1999-07-26	.008945	.009945	.007360	.007795	.012438	.012686
P9710	1999-07-26	.009945	.011945	.006501	.006161	.014206	.014691
P9707	1999-07-23	.064945	.067945	-.027153	-.032472	.046234	.040298
P9706	1999-07-23	.020945	.020945	-.000956	-.001978	.005041	.004496
P9710	1999-07-23	.023945	.025945	.000515	-.000122	.016476	.016574
P9709	1999-07-23	.020945	.020945	-.000956	-.001978	.005041	.004496
P9709	1999-07-22	-.040055	-.038055	.006284	.005367	.001071	.000977
P9710	1999-07-22	-.038055	-.036055	.005424	.005208	.002871	.003268
P9706	1999-07-22	-.040055	-.038055	.006284	.005367	.001071	.000977
P9707	1999-07-22	-.020055	-.016055	.002218	.007292	-.024066	-.023106
P9710	1999-07-21	.028945	.030945	-.009059	-.006946	.012203	.014975
P9706	1999-07-21	.022945	.023945	-.011038	-.009684	-.007488	-.004162
P9707	1999-07-21	.096945	.095945	-.012262	-.013474	.009023	.008256
P9709	1999-07-21	.022945	.023945	-.011038	-.009684	-.007488	-.004162
P9709	1999-07-20	.069945	.067945	-.014599	-.014796	-.002258	-.002819
P9710	1999-07-20	.071945	.070945	-.013166	-.012812	.004943	.004862
P9707	1999-07-20	.096945	.095945	-.011611	-.011856	.008575	.008353
P9706	1999-07-20	.069945	.067945	-.014599	-.014796	-.002258	-.002819
P9706	1999-07-19	-.031055	-.030055	-.002021	-.003792	-.000439	.002303
P9707	1999-07-19	-.088055	-.091055	.006550	.009120	-.019938	-.016871
P9710	1999-07-19	-.036055	-.036055	-.002912	-.005064	-.015545	-.013349
P9709	1999-07-19	-.031055	-.030055	-.002021	-.003792	-.000439	.002303
P9709	1999-07-16	-.020055	-.021055	-.002176	-.000351	.005875	.006270
P9707	1999-07-16	-.043055	-.044055	.006712	.008503	-.012776	.000190
P9706	1999-07-16	-.020055	-.021055	-.002176	-.000351	.005875	.006270
P9710	1999-07-16	-.022055	-.023055	-.002948	-.000500	.000131	.001115
P9707	1999-07-15	-.023055	-.025055	.012946	.018215	.002196	.000232
P9710	1999-07-15	-.008055	-.009055	-.001965	-.001490	-.011484	-.012107
P9706	1999-07-15	-.007055	-.007055	-.002769	-.001915	-.009310	-.009190
P9709	1999-07-15	-.007055	-.007055	-.002769	-.001915	-.009310	-.009190
P9709	1999-07-14	.028945	.027945	-.004537	-.004335	-.000345	.000489
P9706	1999-07-14	.028945	.027945	-.004537	-.004335	-.000345	.000489
P9707	1999-07-14	-.031055	-.033055	-.002117	-.003282	-.000791	-.003484
P9710	1999-07-14	.023945	.021945	-.005852	-.007028	-.012615	-.012822
P9706	1999-07-13	-.015055	-.019055	.002104	.001690	.004848	.009086
P9707	1999-07-13	-.070055	-.070055	.007310	.010681	-.008803	-.006076
P9710	1999-07-13	-.020055	-.024055	.002511	.001118	-.005230	-.001995
P9709	1999-07-13	-.015055	-.019055	.002104	.001690	.004848	.009086
P9709	1999-07-12	.014945	.010945	.013204	.013367	.013385	.008809
P9706	1999-07-12	.014945	.010945	.013204	.013367	.013385	.008809
P9710	1999-07-12	.011945	.006945	.014023	.014227	.009107	.006033
P9707	1999-07-12	-.027055	-.023055	.022777	.022668	-.008816	-.004033
P9707	1999-07-09	.007945	.009945	-.005484	-.002580	.026917	.026322
P9710	1999-07-09	.004945	.004945	.000885	.001244	.002772	.000913
P9706	1999-07-09	.004945	.004945	.000055	.000500	.000804	-.001943
P9709	1999-07-09	.004945	.004945	.000055	.000500	.000804	-.001943
P9709	1999-07-08	.006945	.007945	.003302	.001047	.005947	.002006
P9710	1999-07-08	.010945	.011945	.003506	.002809	.015689	.012266
P9707	1999-07-08	.051945	.048945	-.007822	-.006743	-.009958	-.002639
P9706	1999-07-08	.006945	.007945	.003302	.001047	.005947	.002006
P9706	1999-07-07	.035945	.035945	-.009312	-.008121	-.006574	-.005593
P9710	1999-07-07	.029945	.028945	-.010503	-.011109	-.022330	-.022227
P9707	1999-07-07	-.035055	-.034055	-.003859	-.000345	.022214	.016385
P9709	1999-07-07	.035945	.035945	-.009312	-.008121	-.006574	-.005593
P9709	1999-07-06	-.043055	-.042055	.009296	.008418	-.003629	-.005050
P9710	1999-07-06	-.048055	-.047055	.008981	.007795	-.017012	-.018421
P9707	1999-07-06	-.094055	-.093055	.019979	.022160	-.017964	-.017739
P9706	1999-07-06	-.043055	-.042055	.009296	.008418	-.003629	-.005050
P9707	1999-07-05	-.015055	-.015055	.009825	.014249	-.024453	-.024415
P9710	1999-07-05	-.019055	-.019055	.019536	.018658	.010582	.009433
P9706	1999-07-05	-.020055	-.019055	.020268	.019418	.017104	.015252
P9709	1999-07-05	-.020055	-.019055	.020268	.019418	.017104	.015252
P9709	1999-07-02	.036945	.037945	.010913	.009445	.008187	.004984
P9710	1999-07-02	.033945	.034945	.009165	.007764	-.000041	-.002678
P9707	1999-07-02	.002945	.004945	-.017696	-.014612	.054451	.046887
P9706	1999-07-02	.036945	.037945	.010913	.009445	.008187	.004984
P9707	1999-07-01	-.090055	-.089055	.037482	.039551	-.036842	-.036729
P9706	1999-07-01	-.079055	-.079055	-.004774	-.005188	-.017443	-.014151
P9710	1999-07-01	-.079055	-.080055	-.003700	-.004069	-.015371	-.012239
P9709	1999-07-01	-.079055	-.079055	-.004774	-.005188	-.017443	-.014151
P9709	1999-06-30	-.024055	-.028055	-.004144	-.001554	-.004706	-.010117
P9710	1999-06-30	-.026055	-.031055	-.001993	-.000009	-.006466	-.010929
P9707	1999-06-30	-.053055	-.054055	.008420	.006192	-.000009	.008672
P9706	1999-06-30	-.024055	-.028055	-.004144	-.001554	-.004706	-.010117
P9707	1999-06-29	.012945	.009945	-.026752	-.029147	-.005290	-.009694
P9710	1999-06-29	.028945	.024945	-.016872	-.014117	-.005124	-.008927
P9706	1999-06-29	.030945	.026945	-.018269	-.015155	.004513	.001388
P9709	1999-06-29	.030945	.026945	-.018269	-.015155	.004513	.001388
P9709	1999-06-28	.068945	.067945	-.013344	-.012697	-.012850	-.012123
P9710	1999-06-28	.068945	.066945	-.016000	-.015419	-.015529	-.017980
P9706	1999-06-28	.068945	.067945	-.013344	-.012697	-.012850	-.012123
P9707	1999-06-28	.067945	.058945	-.015382	-.012987	-.057628	-.072279
P9707	1999-06-25	-.019055	-.020055	-.024746	-.031380	.007273	.009603
P9710	1999-06-25	-.029055	-.029055	-.010038	-.009378	-.019889	-.019762
P9706	1999-06-25	-.030055	-.030055	-.011085	-.009255	-.025303	-.025752
P9709	1999-06-25	-.030055	-.030055	-.011085	-.009255	-.025303	-.025752
P9709	1999-06-24	.033945	.031945	-.012559	-.014270	-.018431	-.019249
P9706	1999-06-24	.033945	.031945	-.012559	-.014270	-.018431	-.019249
P9707	1999-06-24	.046945	.048945	-.023171	-.030546	.020508	.017697
P9710	1999-06-24	.034945	.033945	-.011334	-.013271	-.013902	-.014776
P9706	1999-06-23	.031945	.031945	-.005617	-.005987	-.001998	-.000487
P9707	1999-06-23	.040945	.043945	.002358	-.000319	.016478	.018494
P9710	1999-06-23	.032945	.032945	-.003555	-.003490	.001920	.004408
P9709	1999-06-23	.031945	.031945	-.005617	-.005987	-.001998	-.000487
P9709	1999-06-22	.012945	.013945	.005544	.004524	.010893	.010939
P9707	1999-06-22	-.018055	-.019055	-.008136	-.011911	.008920	.013802
P9710	1999-06-22	.009945	.010945	.006582	.005129	.001664	.001452
P9706	1999-06-22	.012945	.013945	.005544	.004524	.010893	.010939
P9706	1999-06-21	.034945	.034945	.004868	.004951	.005272	.006659
P9710	1999-06-21	.030945	.030945	.005215	.004518	-.007495	-.008515
P9707	1999-06-21	-.001055	-.004055	-.003555	-.004759	-.008689	-.011770
P9709	1999-06-21	.034945	.034945	.004868	.004951	.005272	.006659
P9709	1999-06-18	.005945	.004945	.014650	.015985	-.003534	-.004615
P9707	1999-06-18	-.000055	-.006055	-.009641	-.013689	-.035978	-.051629
P9710	1999-06-18	.005945	.004945	.013035	.013209	-.008510	-.011689
P9706	1999-06-18	.005945	.004945	.014650	.015985	-.003534	-.004615
P9707	1999-06-17	.027945	.027945	.008425	.007536	-.020186	-.021694
P9706	1999-06-17	.031945	.027945	-.011519	-.009588	-.019306	-.023032
P9710	1999-06-17	.031945	.027945	-.010546	-.008868	-.016136	-.019585
P9709	1999-06-17	.031945	.027945	-.011519	-.009588	-.019306	-.023032
P9709	1999-06-16	.057945	.056945	-.007716	-.007149	-.000740	-.005042
P9710	1999-06-16	.059945	.058945	-.007341	-.005795	.005469	.002647
P9707	1999-06-16	.079945	.077945	-.002518	.000031	.000024	.007728
P9706	1999-06-16	.057945	.056945	-.007716	-.007149	-.000740	-.005042
P9706	1999-06-15	-.033055	-.034055	-.015444	-.016259	-.009547	-.009234
P9707	1999-06-15	-.063055	-.057055	.012383	.010024	-.000296	-.001161
P9710	1999-06-15	-.036055	-.036055	-.012228	-.013332	-.009338	-.009056
P9709	1999-06-15	-.033055	-.034055	-.015444	-.016259	-.009547	-.009234
P9709	1999-06-14	.040945	.039945	-.007210	-.004987	.011002	.008585
P9710	1999-06-14	.044945	.044945	-.008809	-.006270	.017913	.016620
P9706	1999-06-14	.040945	.039945	-.007210	-.004987	.011002	.008585
P9707	1999-06-14	.084945	.082945	-.004621	-.003674	-.007576	-.002021
P9707	1999-06-11	.045945	.047945	.030785	.032499	-.001341	.002595
P9706	1999-06-11	.014945	.014945	.009545	.011089	.006838	.007442
P9710	1999-06-11	.017945	.017945	.008744	.010780	.016540	.017869
P9709	1999-06-11	.014945	.014945	.009545	.011089	.006838	.007442
P9709	1999-06-10	.012945	.011945	-.009375	-.007592	.001476	.000745
P9706	1999-06-10	.012945	.011945	-.009375	-.007592	.001476	.000745
P9710	1999-06-10	.016945	.016945	-.010153	-.008358	.012780	.012527
P9707	1999-06-10	.054945	.054945	.003609	.004674	.002997	-.000991
P9707	1999-06-09	.029923	.030923	.014237	.023178	-.002566	-.002863
P9706	1999-06-09	.013923	.014923	.006222	.006401	.006643	.003530
P9710	1999-06-09	.015923	.016923	.005353	.006601	.009365	.007272
P9709	1999-06-09	.013923	.014923	.006222	.006401	.006643	.003530
P9709	1999-06-08	.005923	.006923	.008066	.007804	.003662	.004807
P9707	1999-06-08	-.000078	.001923	.038538	.041751	-.029504	-.034339
P9710	1999-06-08	.004923	.005923	.008209	.007856	.005859	.005397
P9706	1999-06-08	.005923	.006923	.008066	.007804	.003662	.004807
P9710	1999-06-07	.032923	.032923	-.007799	-.008174	.002887	.001842
P9706	1999-06-07	.030923	.030923	-.007808	-.008792	-.004517	-.005828
P9707	1999-06-07	.055923	.053923	.008401	.006266	-.003152	-.004235
P9709	1999-06-07	.030923	.030923	-.007808	-.008792	-.004517	-.005828
P9709	1999-06-04	.015923	.015923	-.000664	-.003979	-.012728	-.014627
P9706	1999-06-04	.015923	.015923	-.000664	-.003979	-.012728	-.014627
P9707	1999-06-04	.062923	.062923	-.004418	-.004245	-.007702	-.007214
P9710	1999-06-04	.019923	.020923	-.002190	-.004805	-.002804	-.003120
P9707	1999-06-03	.016923	.018923	.009512	.016356	.003064	.002740
P9710	1999-06-03	-.012078	-.010078	.005485	.004643	.011284	.012919
P9706	1999-06-03	-.015078	-.014078	.005896	.003875	.001973	.002997
P9709	1999-06-03	-.015078	-.014078	.005896	.003875	.001973	.002997
P9709	1999-06-02	-.014078	-.016078	.004559	.007579	-.006208	-.005834
P9707	1999-06-02	-.055078	-.052078	.033492	.035815	-.019687	-.015860
P9706	1999-06-02	-.014078	-.016078	.004559	.007579	-.006208	-.005834
P9710	1999-06-02	-.018078	-.019078	.005570	.007926	-.009573	-.009861
P9710	1999-06-01	.028923	.030923	.005507	.004858	.015861	.021965
P9707	1999-06-01	.081923	.082923	-.000038	-.002586	.000328	.000642
P9706	1999-06-01	.023923	.023923	.008473	.008186	.006736	.011942
P9709	1999-06-01	.023923	.023923	.008473	.008186	.006736	.011942
P9709	1999-05-31	.000923	-.000078	-.001063	-.000040	-.006841	.000238
P9710	1999-05-31	.008923	.008923	-.003694	-.002414	.011332	.020241
P9706	1999-05-31	.000923	-.000078	-.001063	-.000040	-.006841	.000238
P9707	1999-05-31	.094923	.092923	-.005775	-.004910	-.002672	-.001002
P9706	1999-05-28	-.005078	-.005078	-.002551	-.003627	.004770	.001827
P9707	1999-05-28	.069923	.067923	.007830	.010930	.002833	.006126
P9710	1999-05-28	.000923	.001923	-.003284	-.002571	.017612	.017353
P9709	1999-05-28	-.005078	-.005078	-.002551	-.003627	.004770	.001827
P9709	1999-05-27	.038923	.038923	-.020357	-.021794	-.010099	-.006862
P9706	1999-05-27	.038923	.038923	-.020357	-.021794	-.010099	-.006862
P9710	1999-05-27	.039923	.039923	-.018897	-.020370	-.005805	-.000671
P9707	1999-05-27	.049923	.051923	-.027842	-.040582	.043628	.057239
P9710	1999-05-26	.025923	.025923	-.007865	-.008875	-.005816	-.002183
P9706	1999-05-26	.027923	.027923	-.010060	-.011562	-.003080	.000658
P9707	1999-05-26	.003923	.007923	-.004269	-.004101	.022138	.022166
P9709	1999-05-26	.027923	.027923	-.010060	-.011562	-.003080	.000658
P9709	1999-05-25	-.011078	-.010078	.002026	.000961	.003093	.001578
P9710	1999-05-25	-.009078	-.007078	.002295	.001784	.005343	.005234
P9707	1999-05-25	.015923	.014923	-.011000	-.006291	.006962	.006921
P9706	1999-05-25	-.011078	-.010078	.002026	.000961	.003093	.001578
P9706	1999-05-24	.040923	.039923	-.011251	-.012035	-.006326	-.008532
P9710	1999-05-24	.041923	.041923	-.008060	-.008422	-.000691	-.001401
P9707	1999-05-24	.051923	.057923	-.003144	-.009972	.026059	.036688
P9709	1999-05-24	.040923	.039923	-.011251	-.012035	-.006326	-.008532
P9709	1999-05-21	.011923	.014923	-.002359	-.003713	-.008418	-.005403
P9706	1999-05-21	.011923	.014923	-.002359	-.003713	-.008418	-.005403
P9707	1999-05-21	.000923	.003923	.007119	.010859	.004894	.014294
P9710	1999-05-21	.010923	.013923	-.001707	-.001895	-.008675	-.004872
P9707	1999-05-20	.001923	.003923	-.001037	.001026	.011633	.009050
P9706	1999-05-20	.032923	.032923	.000620	.000851	-.003712	.000573
P9710	1999-05-20	.029923	.029923	.001161	.001298	-.006056	-.004082
P9709	1999-05-20	.032923	.032923	.000620	.000851	-.003712	.000573
P9709	1999-05-19	.047923	.047923	-.002420	-.002717	-.002308	-.000970
P9710	1999-05-19	.043923	.044923	-.000159	-.000206	-.006027	-.005352
P9706	1999-05-19	.047923	.047923	-.002420	-.002717	-.002308	-.000970
P9707	1999-05-19	.008923	.014923	.015293	.017644	.005884	.008838
P9706	1999-05-18	-.006078	-.005078	.000854	.001558	-.003283	-.001652
P9707	1999-05-18	-.010078	-.012078	.008480	.009277	-.021905	-.024719
P9710	1999-05-18	-.006078	-.006078	.000884	.001393	-.005698	-.004554
P9709	1999-05-18	-.006078	-.005078	.000854	.001558	-.003283	-.001652
P9709	1999-05-17	-.003078	-.001078	.003944	.001287	.002279	.006488
P9706	1999-05-17	-.003078	-.001078	.003944	.001287	.002279	.006488
P9710	1999-05-17	-.003078	-.000078	.003063	.000811	.004038	.007675
P9707	1999-05-17	.002923	.004923	-.003878	-.002532	-.001204	-.004964
P9710	1999-05-14	-.025078	-.025078	-.000085	.000200	-.002527	-.000805
P9707	1999-05-14	-.020078	-.020078	-.014551	-.012035	.028318	.029910
P9706	1999-05-14	-.025078	-.025078	-.000707	-.000606	-.004638	-.003101
P9709	1999-05-14	-.025078	-.025078	-.000707	-.000606	-.004638	-.003101
P9709	1999-05-13	-.011078	-.011078	.003300	.002470	-.002347	-.000952
P9707	1999-05-13	.006923	.002923	.012305	.015396	-.034944	-.032122
P9710	1999-05-13	-.010078	-.010078	.002205	.001928	.000088	.001050
P9706	1999-05-13	-.011078	-.011078	.003300	.002470	-.002347	-.000952
